Symbol	MIIoocyte_FPKM	zygote_FPKM	early2cell_FPKM	2-cell_FPKM	4-cell_FPKM	8-cell_FPKM	ICM_FPKM	mESC_FPKM
Sult2a7	0.0964796	0.062116	0.457549	0.143957	0	0	0	0
Nlrp5-ps,Vmn1r90	0.20084	0.228137	0.516316	6.86609	5.43472	6.04149	1.55312	0
Obox2	0.178006	0.598484	2.65382	35.0643	6.7721	1.93906	0	0
Obox3	0	0.0910717	3.56499	48.4244	4.31965	1.2805	0.116834	0
Obox6	0.0572898	0.467463	3.73341	536.584	1351.23	2109.54	18.8666	0
Crx	0	0.00728279	0.308453	1.68379	3.09283	2.31769	0.108487	0.125148
Crxos1	0	0	0.139552	2.25546	2.09115	2.02681	1.26128	0
Sepw1	217.361	158.049	271.888	77.6831	180.058	302.719	200.594	187.522
Gltscr2	0.305468	1.16439	0.83591	31.7357	124.898	120.437	52.7735	57.4244
Snord23	0	0	0	0	0	0	0	0
Ehd2	0.0213392	0	0.69107	1.58196	14.8829	8.83264	0	1.96324
Gltscr1	4.75485	0.801218	1.51138	0.642353	1.16577	0.392004	0.154951	0
Dhx34	0.550515	0.476413	0.437846	0.229972	1.0182	1.75002	3.78535	0.805293
C5ar2	0.111797	0.208946	0.0168275	0.0127679	0	0.0632841	0.0289999	0.0320646
C5ar1	0	0	0.109214	0	0.27634	0	0	0.0752424
Prr24	0.553615	0.351024	0.175457	0.393948	0.238426	0.70578	0.356731	0
Ccdc9	0.384168	0.702628	0.550133	5.20005	12.7151	10.8806	4.30257	0.622257
Sae1	13.4493	10.0295	9.74578	91.5844	329.073	321.424	169.877	258.284
Npas1	0	0	0.193425	0.704948	1.14855	0.689453	0	0
Grlf1	4.92695	1.76266	1.9809	5.27305	6.22519	6.08739	1.86679	4.12113
Ceacam-ps1	1.331	1.0707	0.435235	0.154331	0.128945	0.0262808	0	0
Ceacam15	0	0	0	0.0427654	0.116621	0	0	0
Fkrp	0.0845834	0.531325	0.956063	0.463804	1.40877	1.25418	1.09486	1.56511
Calm3	0.316824	1.14549	0.706682	7.93398	14.0608	9.57415	16.7209	15.458
Ppp5c	16.9501	5.16415	8.1728	4.30498	42.2058	59.9931	44.7382	45.0708
Hif3a	4.30397	1.90167	2.95781	0.490593	0.336692	0.170412	0.0447808	0.0475571
Psg-ps1	2.41744	6.05072	6.28873	0.107451	0	0	0.0392028	0
Ceacam12,Igfl3	5.87	9.67495	10.614	1.30505	0	0	1.55492e-06	0
Psg18	0	0	0	0	0	0	0.0498872	0
Psg28	0	0.0240795	0	0	0	0	0.046373	0
Psg26	0	0	0	0	0	0	0	0
Psg25	0	0.0589397	0	0	0	0	0	0
Psg20,Psg27	22.6234	30.6115	25.1296	2.34593	0.528666	0	0.177438	0
Psg23	0	0	0	0	0	0	0	0
Psg21	0	0	0.441355	0.157325	0	0	0	0
Psg19	0	0	0.14853	0.667261	0.2123	0.118501	0.26992	0
Psg17	10.0484	26.6675	26.2731	0.915153	0.0789212	0.0209933	0.100021	0
Ccdc61	0.737699	0.360019	0.368292	2.16275	1.38641	1.8666	2.64721	5.78584
Irf2bp1	0.364984	0.165347	0.318997	1.18307	1.43779	1.50218	2.68225	2.58673
Foxa3	0	0.230893	0.426803	0.6306	0	0.506635	0.0714973	3.39344
Qpctl	0.702088	0.657158	0.823928	10.3883	10.6072	3.76558	4.61824	0.383316
Gipr	0	0	0	0	0.219091	0.382097	0.110748	0.976614
Vasp	2.115	0.916148	1.41086	0.806641	0.807344	0.561221	10.8889	18.4938
Ppm1n	0	0	0	0.371386	0.517722	0.454376	0.286304	2.4465
Fosb	0.224998	0.162655	0.218455	0.0924324	0.0627018	0.0285961	0.026169	0.028944
Cd3eap	17.2344	2.83504	0.338881	25.7035	35.2193	22.7571	15.4164	6.24344
Klc3	0	0.0735281	0.0386408	0.928517	1.79085	0.276022	0.409578	8.12324
A930016O22Rik	0	0	0	0.0239273	0.0852298	0.272685	0.0231255	0
Mark4	1.87261	1.24997	1.48871	2.94472	2.20706	1.67032	1.3723	2.61184
Bloc1s3	0.0785964	0.0416823	0.0332173	0.319753	0.932112	0.134431	0.203855	0.739662
Ppp1r37	0.679207	0.892913	0.489791	1.21458	2.10712	0.47518	0.174799	0.0748075
Gemin7	46.2237	164.453	215.883	82.3991	89.8577	71.2196	99.5566	83.8067
Zfp296	0	0	0	0.00119528	0	0	0	0
Clasrp	4.30267	4.58937	3.05974	1.11577	5.56483	4.20123	8.799	8.20906
Relb	2.99349	1.98501	3.33263	14.6886	50.0601	61.2371	4.32913	4.15519
Clptm1	3.64642	6.0847	7.79699	13.9536	39.1551	38.3119	21.4439	19.8395
Apoc2	0	0.349642	1.02727	11.2685	14.3668	12.8346	98.3178	153.424
Apoc4	0	0	0	0	0.624748	0	0	0
Apoc1	0	1.0126	0	8.98067	13.9179	43.3148	839.187	82.8624
Apoe	1.82678	1.37949	2.72134	7.18426	9.54492	19.1296	279.95	285.441
Tomm40	1.5851	12.8585	15.7086	34.6377	126.972	84.1666	53.145	80.1453
Pvrl2	3.06401	0.866644	1.40597	1.46041	2.2542	9.58879	18.7354	24.308
Bcam	0	0.0306939	0	0.0372576	0	0	0.0369717	12.137
Cblc	0	0.0320473	0	0.0318636	0	0.934757	5.50847	5.06421
Bcl3	0	0.113394	0.410517	0.0678011	0.372799	1.50209	3.62527	7.68378
Ceacam16	0	0	0	0.125296	0.106773	0	0.0347596	0
Ceacam19	0	0	0.0642209	0.120804	0	0	0	0.688088
Pvr	0.0829622	0.120338	0.0244484	1.69522	1.14929	1.35599	2.07625	3.60323
Igsf23	12.077	23.8721	29.5133	2.17955	0.0876109	0.0598684	0.250817	5.99983
Gm16451	0	0	0	0	0	0	0	0
Gm10666	0	0	0	0	0	0	0	0
Vmn1r94	0	0	0	0	0	0	0	0
Gm6164	0	0	0	0	0	0	0	0
Vmn1r118	0	0	0	0	0	0	0	0
Gm4187	0	0	0	0	0	0	0	0
Vmn1r-ps79	0	0	0	0	0	0	0	0
Gm8660	0	0	0	0	0	0	0	0
Vmn1r101	0	0	0	0	0	0	0	0
Gm10665	0	0	0	0	0	0	0	0
Vmn1r103	0	0	0	0	0	0	0	0
Gm5726	0	0	0	0	0	0	0	0
Gm4141	0	0	0	0	0	0	0	0
Gm4172	0	0	0	0	0	0	0	0
Gm4567,Gm6902	0.0451742	0	0	0	0	0	0	0
Vmn1r114	0	0	0	0	0	0	0	0
Vmn1r115	0	0	0	0	0	0	0	0
Vmn1r117	0	0	0	0	0	0	0	0
Vmn1r118	0	0	0	0	0	0	0	0
Vmn1r119	0	0	0	0	0	0	0	0
Vmn1r120	0	0	0	0	0	0	0	0
Vmn1r121	0	0	0	0	0	0	0	0
Vmn1r122	0	0	0	0	0	0	0	0
Vmn1r124	0	0	0	0	0	0	0	0
Vmn1r126	0	0	0	0	0	0	0	0
Vmn1r127	0	0	0	0	0	0	0	0
Vmn1r129	0	0	0	0	0	0	0	0
Vmn1r111	0	0	0	0	0	0	0	0
Gm4175	0	0	0	0	0	0	0	0
Gm4177	0	0	0	0	0	0	0	0
Gm8720	0	0	0	0	0	0	0	0
Gm5891	0	0	0.0660179	0.120782	0.0457166	0	0	0
Vmn1r111	0	0	0	0	0	0	0	0
Gm16451	0	0	0	0	0	0	0	0
Vmn1r93	0	0	0	0	0	0	0	0
Vmn1r142	0	0	0	0	0	0	0	0
Gm6164	0	0	0	0	0	0	0	0
Gm4498	0	0	0	0	0	0	0	0
Gm4187	0	0	0	0	0	0	0	0
Vmn1r-ps79	0	0	0	0	0	0	0	0
Gm8660	0	0	0	0	0	0	0	0
Vmn1r149	0	0	0	0	0	0	0	0
Gm10670	0	0	0	0	0	0	0	0
Vmn1r151	0	0.0602414	0	0	0	0	0	0
Gm5726	0	0	0	0	0	0	0	0
Gm4141	0	0	0	0	0	0	0	0
Gm8693	0	0	0	0	0	0	0	0
Gm4567,Gm6902	0.0930474	0.0611128	0	0.0293135	0	0	0	0
Vmn1r158	0	0	0	0	0	0	0	0
Vmn1r159	0	0	0	0	0	0	0	0
Gm4175	0	0	0	0	0	0	0	0
Gm4216	0	0	0	0	0	0	0	0
Gm5725	0	0	0	0	0	0	0	0
Gm5891	0	0	0	0.0335572	0.0486217	0	0	0
Vmn1r111	0	0	0	0	0	0	0	0
Gm6902	0.0523656	0	5.37241	5.81732	1.61054	1.01339	1.29292	0
Vmn1r167	0	0	0	0	0	0	0	0
Vmn1r175	0	0	0	0	0	0	0.134963	0
Vmn1r176	0	0	0	0	0	0	0	0
Vmn1r177	0	0	0	0	0	0	0	0
Zfp109,Zfp111	20.9015	24.826	19.0222	1.3236	1.3001	4.2312	2.85494	2.4573
Zfp61	2.95406	17.1437	4.8367	0.613636	3.76712	1.86157	1.75189	3.85427
Zfp94	2.21671	2.01634	1.50499	0.629108	0.557323	0.434999	0.608397	1.45714
Tescl	0.203336	0.126292	0	3.95159	5.85514	2.33877	3.90123	0.154222
Irgc1	0	0	0	0.0251144	0	0.497464	0	0
Pinlyp	7.39324	20.6653	20.8315	14.0466	11.5029	17.1163	1.29208	0
Zfp575	2.45581	1.08286	1.92429	0.236574	0.201888	0.387649	0.0369418	1.72337
Tex101	0	0.616417	0.382926	20.1412	0.575567	0	0.529604	3.29688
Gm4763	0	0	0	0	0	0	0	0
Cd177	28.0957	17.7897	22.383	2.52781	0.829952	0.0817958	0.0996009	0
Lypd4	0	0	0.0604898	0	0.492291	0.11193	0	0.196254
Rabac1	35.0915	31.4607	47.6396	23.8372	92.4147	152.894	130.164	69.6957
Atp1a3	30.5694	12.7437	13.3112	6.45953	6.26945	9.02384	2.38322	33.0284
Grik5	0.0684393	0.0231861	0.0285385	0.025554	0	0.010994	0	0
Zfp574	6.46146	4.88361	4.90147	10.8803	24.4793	11.0594	3.58604	7.14014
Pou2f2	23.241	5.89351	11.3007	3.06185	1.94696	0.424918	0.0813456	0.0949894
Dedd2	0.126364	0.0520842	0.918383	37.0199	82.4536	39.6911	9.27866	8.97544
Gsk3a	3.36644	1.40323	2.87221	3.23818	1.33049	1.36602	1.40696	1.93475
Erf	1.43855	0.757827	0.30087	0.364729	5.84011	5.49654	12.2208	14.3224
Cic	0	5.50473	6.2597	17.2071	13.1592	6.55634	12.2817	23.3432
Pafah1b3	1.84492	2.62959	3.10606	9.87037	61.9102	103.783	57.0045	38.5341
Tmem145	0	0	0.195577	1.57553	0	0	0	0
Cnfn	0	0	0	0	0	0	0	0
Lipe	1.69598	0.530056	0.662831	0.111602	0.300376	0.515621	0.0363065	0.0401192
Cxcl17	0.515389	0.0779463	0	0.0712144	0.129328	0	0	1.60518
Ceacam1,Ceacam2	1.59078	6.44067	8.18383	5.53947	2.28092	0.652908	5.91425	0.219445
Gm7092	0	0	0.0735006	0	0	0	0	0.595485
Bckdha	1.051	0.912274	0.691171	4.46829	18.1997	21.4332	9.84671	20.9921
Tmem91	0.099898	0	0.387324	0.37115	0.526177	0.687136	0	0.156567
Ccdc97	16.2086	9.3967	19.5307	3.70362	7.85907	7.83107	4.72024	8.48921
Hnrnpul1	4.81224	2.31824	3.14886	3.95886	3.61064	3.67146	5.67863	4.2345
Axl	0.0532185	0.0666223	0.0462569	0	0	0.0222961	0.132471	0
Cyp2s1	0.281691	0.33556	0.284445	2.29796	31.5106	106.518	24.1294	0.542863
Cyp2b13	0.154288	0	0	0.190265	1.0316	0.76336	0	0
Nlrp9c	700.939	852.927	653.826	202.925	42.7036	11.1446	2.99529	0.693203
Vmn1r185	0	0	0	0	0	0	0	0
Cyp2b23	10.0466	7.39782	9.433	1.16478	0.0951276	0.109205	25.4346	0
Cyp2a22	0	0	0.0246583	0.603574	0.548662	0.457671	0	0
Cyp2f2	4.24901	5.46155	1.18281	0	0	0	0	0
Cyp2f2	1.28543	1.33501	0.472864	0.138688	1.82886	2.06947	0.459965	0
Cyp2f2	0	0.0556161	0.0439759	0.272827	0.70137	1.81135	0	0
Egln2	1.62225	3.15684	3.10353	18.0452	41.0997	21.6002	12.8266	8.21143
Mia,Rab4b	3.26063	4.9897	7.22032	2.18928	3.56619	5.03686	25.1869	51.622
Mir3101	0	0	0	0	0	0	0	0
Snrpa	12.3773	7.26707	15.5422	88.6679	173.963	155.215	128.258	137.916
Itpkc	0	0.229468	0.223985	15.0214	40.5267	15.9278	5.51353	1.19334
Ltbp4	0.204061	0.0566472	0.0332827	6.2822	3.50811	5.72413	2.10981	43.2422
Shkbp1	1.38145	0.8534	1.37566	0.70141	2.67143	15.9004	27.7901	21.1275
Sptbn4	0	0	0	0.0570177	0.066107	0.0952162	0.286286	0.598417
Pld3	18.1449	7.25835	7.12379	7.40818	54.5555	133.861	46.0539	34.4467
Map3k10	1.54623	0.689176	0.676219	0.408783	0.359802	0.0636782	0.0820716	0.356428
Gm10046	0.153542	0	0.210114	0.164405	0	0.24421	0.224688	5.75575
1700049G17Rik	0.0748293	0.163668	0.10144	1.26486	4.0451	2.77442	0.240379	0.136229
Gm4636,Zfp780b	1.02495	1.04463	1.82658	1.74473	2.5286	1.89632	5.1258	4.51662
Psmc4	21.966	30.93	20.7869	51.7369	227.499	433.709	306.216	288.049
9530053A07Rik	0	0	0	0.468862	0	0.276352	0.194677	0
Fbl	0	0	0.232976	2.63235	0.357502	0.373774	0.0431555	0.0476577
Eid2	0	0.083101	0.191287	3.16347	0.884617	0.675329	0.45829	0.170126
BC089491	0	0	0	0.0900064	0.285857	0.0764239	0	0
Dll3	2.76927	2.2275	6.23611	11.7279	10.0171	6.8967	1.22959	1.17889
Timm50	31.8692	14.8762	10.9549	36.7486	174.294	230.056	163.332	174.066
Supt5	32.0129	8.8261	11.112	40.4972	120.106	114.287	21.5118	23.6562
Plekhg2	0.336013	0.195936	0.320596	0.31155	1.64601	2.83709	0.324289	0.516539
Zfp36	11.0995	4.29457	4.29236	5.57837	33.3546	25.1971	3.33289	0.719803
Med29	0.421685	0.0230225	0.793248	145.817	140.639	78.5141	20.6313	12.5273
Samd4b	5.01098	2.90062	3.84475	4.64184	5.32726	5.19248	5.58271	6.10779
Ifnl2	0	0.11648	0	0	0	0	0	0
Nccrp1	0.097766	0	0	0	0	0.0294333	0.562613	0
Pak4	118.213	27.9393	47.1451	18.7764	13.7557	14.4675	13.0675	12.0675
C330005M16Rik	0	0.145012	0.0294805	0.415989	1.62058	0.0928007	0.533417	0
Mrps12	4.15522	9.61917	10.6711	23.6904	43.9516	57.2078	208.641	182.335
Nfkbib	11.0919	5.97995	8.22527	3.2727	14.1303	33.6843	21.5808	38.5037
Gm19897	0	0	0.10667	0.108056	0.0981615	0	0.246091	0.122057
Actn4	83.8438	21.0148	20.3144	16.0279	32.8634	51.678	48.4576	76.1641
Eif3k	32.4181	21.0404	32.453	122.748	258.511	435.363	534.151	659.018
Ryr1	0	0.00843311	0.014589	0.375412	0.205268	0.376828	0.167812	0.184068
Mir1963	0	0	0	0	0	0	0	0
Fam98c	1.32892	0.615916	0.966932	3.62035	14.9049	20.0602	13.9416	5.25592
Spred3	0.519017	0.0744187	0.224689	1.49946	2.15242	2.52932	0.226204	0.0599594
Psmd8	44.7343	55.8577	63.6755	83.6122	211.203	371.187	223.643	160.546
Catsperg1	0	0	0.123223	1.27562	0.283347	0.618959	0	0
Kcnk6	0	0.0693053	0.0127145	10.8909	26.1588	25.1955	0.559931	0.0265766
2200002D01Rik	0	0	0	2.80654	1.33264	7.48335	56.6501	16.242
Spint2	53.0043	9.36387	11.1589	24.441	117.23	123.743	103.504	139.969
Sipa1l3	14.0884	10.919	14.8256	3.48063	0.4261	0.24957	0.255528	0.861886
Catsperg2	0	0	0	0.299773	0.118258	0.0272275	0.0269255	0
Zfp84	4.60177	8.48602	6.15598	3.15977	5.28437	4.72599	4.59602	6.80216
Zfp940	2.69947	7.71691	6.69345	0.38283	0.545604	0.474666	3.21899	7.28502
Zfp27	0.315503	2.3863	3.35898	0.273055	0.363324	0.805507	1.66559	0.676862
Zfp74	13.6852	7.07817	8.57776	2.01631	0.355336	0.806449	1.08127	11.0825
Zfp14	0.0386905	0.0679196	0.156466	0.14381	0.13471	0.408716	0	0
Zfp566,Zfp82	11.6207	9.2342	19.0386	16.6416	22.3181	14.3539	14.8421	23.5775
Zfp146	0.135584	0.48222	0.679812	1.20518	1.03963	2.24728	0.85845	0
Capns1	1.29843	5.46037	4.79156	4.73375	2.92994	8.32188	24.1168	82.8666
Tbcb	8.26864	9.83982	14.4994	106.904	138.414	109.827	79.6075	105.614
Wdr62	6.16395	2.31637	3.96699	3.56537	10.4102	10.616	5.27012	2.71268
Sdhaf1	5.64199	1.60641	7.42667	2.79741	2.60193	1.65849	4.18275	1.51291
Lrfn3	0	0	0	0.0154783	0	0	0.0306235	1.71448
Hcst	0	0	0.21971	0.156512	0	0	0	0
Aplp1	0.0577452	0.0618145	0.049562	0.258132	0.223583	0	0.627431	15.224
Kirrel2	0	0	0	0.0141067	0.0720567	0	0.067905	0
Nphs1as	0	0	0	0	0	0	0	0
Arhgap33	1.47237	0.26956	0.386171	0.586406	1.50759	0.542085	0	0
BC053749	1.01736	0.496774	0.756027	0.603137	0.686818	0.265214	0.346913	2.3116
Lin37	23.0856	22.5167	23.3825	6.30375	18.268	19.8114	27.4082	11.9422
Psenen	12.028	10.8328	11.1432	2.52932	1.80314	1.4192	3.84062	4.96569
Wbp7,Zbtb32	18.7978	14.5359	16.7192	7.08941	2.07669	1.75795	2.48133	9.82033
Upk1a	1.06162	0.929683	0.977057	5.8293	2.89529	1.01035	2.7997	20.5284
Cox6b1	25.1587	32.2785	85.002	180.813	367.452	393.23	950.64	865.956
Etv2	0	0	0.121719	0	0.243942	0.254042	1.41989	3.44526
Rbm42	60.1837	36.4991	41.1632	96.9568	328.469	211.249	79.0599	82.5355
Haus5	6.71822	4.37794	7.13952	3.02273	7.46919	6.74177	6.52787	2.30316
4930479M11Rik	0	0	0.152481	0.313035	1.68431	0.148983	0.801602	0
Tmem147	4.42569	15.7166	17.5213	6.57189	16.2884	43.5552	155.007	112.388
Gapdhs	0	0.0615705	0	0	0	0.0357485	0.0851974	0
Dmkn	0.649139	1.0064	1.48897	0	0	0	0	0
Ffar2	3.46221	1.41652	0.532593	0.168042	0	0.28696	3.99933	0
Ffar3	0.353043	0.430819	0.615182	0	0.975257	1.68608	5.44443	0
Ffar1	0	0	0	0	0	0.141451	0	0
Cd22	0	0.00942729	0	0	0.492623	0.0559191	1.08039	0
Mag	0	0	0	0	0	0.0356465	0.131459	0
Hamp,Hamp2	12.8873	4.01851	4.34433	1.11743	0	0	2.74781	0
Usf2	4.22921	2.41355	2.64002	0.88947	0.229688	0.28912	3.1305	0.507576
Lsr	69.2403	5.78372	4.40863	1.07458	4.26793	4.63092	42.2315	9.26923
Fxyd5	0	0	1.28382	0.56705	0	0	7.92316	20.4958
Fxyd7	0	0	0	0	0	0	0	0
Fxyd1	0	0.216061	0.156737	0	0	0	0	0
Fxyd3	0	0	0.120399	0	0	0	0	0
Hpn	0.0405514	0	0	0	0	0	0.0322948	1.18744
Scn1b	0	0	0	0.0388115	0.0529001	0.62727	0.0759387	0
Gramd1a	0.0246893	0.0272521	0	0	0	0.080148	3.40496	9.08009
Scgb1b2	0	0	0	0	0	0	0	0
Scgb2b3	0	0	0	0	0	0	0	0
Scgb2b7	0	0	0	0	0	0	0	0
Scgb2b19	0	0	0	0	0	0	0	0
Scgb2b20	0	0	0	0	0	0	0	0
Scgb2b23-ps	0	0	0	0	0	0	0	0
Scgb2b24	0	0	0	0	0	0	0	0
Scgb2b26	0	0	0	2.57784	0	0	0.388808	0
Scgb2b27	0	0	0	0	0	0	0	0
Wtip	0	0	0.0913816	1.15032	0.735505	0.709548	1.48775	2.6632
Uba2	113.244	78.034	77.2855	112.784	189.359	162.253	185.437	273.163
Pdcd2l	328.087	83.9897	40.8736	85.4988	183.383	142.49	85.4975	100.908
Gpi1	7.43516	5.37185	9.69986	3.61394	4.19694	5.65229	18.8874	34.0249
4931406P16Rik	82.2847	42.9865	53.489	43.545	13.0556	7.82486	3.52777	8.65585
Lsm14a	184.936	140.468	124.381	61.1228	20.3451	11.7284	15.4188	12.1071
Kctd15	0	0	0.0472337	0.442597	0.165606	2.1411	1.78575	0.228796
Chst8	0	0	0.0247247	0.435368	0.320708	0.164934	0	0.938103
Cebpg	8.24294	12.862	7.99807	11.5988	9.63306	11.4166	1.26732	1.94402
Lrp3	0	0	0	2.38578e-07	0	0.0975434	0.104556	0.0553668
Gpatch1	64.7615	30.6983	8.046	1.38118	4.93328	5.28421	6.39615	9.824
C230052I12Rik	0.33531	5.55982	7.97321	66.1479	77.6058	35.8239	14.7101	15.0392
Cep89	0	0	0	1.29352	0	0	0	0
Tdrd12	55.4202	204.485	105.596	8.30123	3.08156	1.51359	0.945591	130.552
Nudt19	1.19865	4.70855	7.11174	3.58968	13.9611	16.276	18.6375	36.1648
Rgs9bp	0	0.00658596	0.0340709	0.233572	0.188946	0.0481788	0.0077441	0.0161688
Pdcd5	1.91163	10.219	3.22031	2.54736	4.23191	6.74812	29.255	50.9646
Dpy19l3	10.2414	8.9149	5.62852	0.610335	0.234068	0.249404	1.55851	4.35464
Zfp507	0.0382196	0.160326	0.144789	0.961183	1.39313	0.829222	1.59288	0.197473
Zfp536	0.160112	0.0700504	0.023447	0.10307	0	0	0	0
Uri1	9.24279	9.8511	6.53222	9.99607	3.26101	5.59352	16.3256	10.6961
Ccne1	1.89412	0.659906	2.51021	78.8628	66.6018	90.3793	5.87084	32.7282
Plekhf1	0.559585	0.376978	1.56066	1.82525	12.9566	22.3742	42.1163	20.6871
Pop4	23.3637	70.1013	59.2607	39.6313	156.055	246.749	200.736	45.5026
Gm5591	0	0	0	0.0127355	0.0230499	0.0630654	0.0540281	0
Gm21276	0	0.122219	0	0	0	0	0	0
Gm5114	0	0	0.0365216	0.0543505	0.0786375	0	0.0329335	0
A230077H06Rik	0	0	0	0	0	0	0	0
AI987944,AW146154	379.202	402.789	235.518	75.3335	87.6998	82.5599	14.3034	33.487
Vmn2r57	0.287864	0.0565848	0.196907	0	0	0	0	0
Vmn2r58	0	0	0	0	0	0	0.0207885	0
Vmn2r59	0	0	0	0	0	0	0	0
Vmn2r-ps60	0	0	0.937802	0	0	0	0	0
4933421I07Rik	0	0	0	0	0	0	0	0
9830147E19Rik,Gm2381,Gm5595	2.25593	4.20053	3.10671	20.1929	19.1759	12.5444	23.0852	55.5573
Vmn2r62	0	0	0	0	0	0	0	0
Vmn2r63	0	0	0	0	0	0	0.102795	0
Zfp715	2.60603	3.41297	1.5211	2.04007	6.52571	5.21626	7.76718	1.55728
Iglon5	0	0	0	0	0	0	0	0
4931406B18Rik	0.0160604	0	0	0	0	0	0	0
Cd33	0	0	0	0	0	0	0	0
Zfp819	0	0	0	0.0140973	0	0	0.570631	0
Siglece	7.35966	9.45561	14.1459	0.455978	0.14413	0	0.0805607	0
2310002F09Rik	0	0	0	0	0	0	0.0798206	0
1700028J19Rik	5.19756	5.90409	7.50465	1.62672	0.70575	2.07016	2.37591	0
2410002F23Rik	0	0.105966	0.86199	1.15525	20.1345	9.61135	4.42258	7.90021
Acpt	0.368304	0.231308	0.0946019	0.0377233	0	0	0	0
Clec11a	0	0	0.0309161	0.157673	0	0	0.958227	0
1700008O03Rik	0	0	0	0	0	0.279827	0.141886	1.39623
Emc10	3.71796	3.68811	2.43548	3.35407	14.8761	22.6094	60.366	40.6369
Mybpc2	0	0.0715525	0.347848	0.688201	2.20294	9.27951	0.593456	0
Spib	0	0	0	0	0	0.428056	0	0
Pold1	0.57528	0.143694	0.225418	0.627062	6.62413	9.89732	14.804	23.3936
Nr1h2	36.472	9.56317	16.6168	10.7205	58.1217	68.7242	23.0303	26.5955
Myh14	0.318305	0.88353	1.34747	0.163474	0.248066	0.348028	0.265335	12.6535
Zfp473	9.29462	6.63177	6.70982	0.926006	0.807699	1.01008	1.83914	6.52753
Atf5	0.0839183	0.0444009	0.0671722	0.252671	0.0918387	0.0512313	0.343013	0.0678488
Tbc1d17	0.0255468	0.0281789	0.0414649	0.84464	9.04296	11.8782	9.288	14.0296
Med25,Ptov1	85.9956	19.6561	46.1866	21.2687	32.1346	22.6302	27.7107	51.8307
Ap2a1	3.51129	0.905067	1.83366	1.61253	3.70179	2.18425	4.41937	8.86927
Cpt1c	0.240799	0.398093	0.639935	1.32682	1.88986	0.800725	0.68334	6.03916
Prmt1	1.19167	1.51059	0.194066	5.63632	17.6672	19.1445	8.25708	14.2735
Bcl2l12	1.18103	2.40206	4.03966	8.11436	9.97677	6.16232	10.4026	5.97085
Scaf1	64.7388	23.6973	28.2537	16.0744	13.8447	9.13334	12.374	31.8837
Prr12	0.00897043	0	0.0948889	2.99363	2.87789	2.56624	1.00434	5.67872
Prrg2	0.442795	1.37085	0.456349	10.1184	10.5075	14.9044	3.86441	4.67653
Rcn3	0	0.0707395	0.543668	2.25401	9.00449	6.13606	2.03148	39.3868
Fcgrt,Mir5121,Rpl13a,Rps11,Snord33	21.5942	27.5405	32.1436	514.304	1251.13	1668.01	946.649	1095.49
Snord35b	0	0	0	0	0	0	0	0
Snord35a	0	0	0	0	0	0	0	0
Snord34	0	0	0	0	0	0	0	0
Snord32a	0	0	0	0	0	2529.54	0	0
Flt3l	0	0.0244403	0.614409	6.46709	17.9053	15.4742	3.31294	0.247707
Aldh16a1	0.297709	0.121889	0.251224	1.1289	6.85338	2.30816	10.2062	9.32136
Ccdc155,Gm581	2.40205	1.99105	2.26624	5.38661	4.16392	3.13586	0.710208	0
Dkkl1	0	0.215596	3.73708	14.2571	5.9303	10.6827	19.8165	0
Cd37	0	0	0	0	0	0.2259	1.26954	0.3509
Trpm4	0.0604855	0	0.0527385	0.0527829	0.239319	0.692537	0.708362	0.891218
Ppfia3	0	0.0144014	0.0338809	0.0487685	0	0	0.182572	0
Lin7b	1.26313	0.169765	0.729358	1.40431	4.16994	0.978078	0.16224	0.413802
Snrnp70	23.9369	50.3636	5.86109	16.3497	15.8053	40.4909	51.6112	33.0356
Ruvbl2	12.4649	20.6426	36.1716	34.4822	185.536	322.633	176.991	301.146
Bax	0.0344719	0	0	2.76985	3.34049	4.05743	0.57373	4.81994
Ftl1	7.93865	19.5626	62.8976	206.711	389.53	330.813	1364.63	1543.48
Bax	6.46175	14.0111	13.558	18.1315	92.6815	113.151	163.23	269.456
Dhdh	0.266679	0.303208	0.272873	1.27835	0.57702	0.341979	0.0782569	2.27439
Nucb1	6.27601	9.863	6.15527	3.64657	3.21413	4.28914	15.7822	10.7316
Ppp1r15a	94.6384	22.846	32.6903	97.3368	126.879	49.7669	14.1246	7.57654
0610005C13Rik	0	0	1.0182	6.44965	9.10591	13.2646	0.813767	1.05099
Fgf21	0.362918	0.0578312	0.278493	0	0	0	0	0
Rasip1	0.882014	0.756226	0.717012	0.129681	0	0.033117	0.0524016	10.9497
Fut2	0	0.0460099	0.0360402	0.295592	0.240482	0.0433783	0	0
Sec1	0.369244	0.0472948	0.344829	9.76644	9.34999	5.57648	0.523642	0
Sphk2	7.21297	4.08235	8.21138	4.30692	9.14336	4.4625	3.56449	2.83693
Spaca4	0	0	0	0	0	0.0730128	0	0
Sult2b1	0.128798	0.0824007	0.254449	49.691	24.682	10.5556	6.47995	0.654893
Cyth2,Grwd1	7.31945	16.1326	19.0574	91.7561	380.807	427.767	117.742	110.779
Kcnj14	0	0	0	0	0.260624	0.337404	0.0334387	0.0425452
Grin2d	0.0221453	0	0.0766975	2.31254	10.5188	11.488	0.287783	0
Syngr4	1.77603	4.37608	3.31977	0.832598	0.921477	0.361177	3.24565	0
Emp3	0	0	0.0952688	0.820423	0.251756	1.04249	0.272835	4.97342
Abcc6	0.22146	0.310671	0.138622	0.0847779	0.0758347	0.0721072	0	0
